policy_id,algorithm,availability,budget,history_available,selected_subset,source_model,chosen_model,chosen_subset,chosen_config,uses_history,selected_additional_items,selected_items,development_oof_log_loss,selected_config_json,blocks_json,domain,n,baseline,full,family_contrasts,standardized_critical_value,delta_vs_full,bootstrap_se_vs_full,primary_upper95_vs_full,standardized_upper95_vs_full,delta_vs_benchmark,bootstrap_se_vs_benchmark,primary_upper95_vs_benchmark,standardized_upper95_vs_benchmark,primary_superior_to_benchmark,standardized_superior_to_benchmark,primary_noninferior_margin_0.01,standardized_noninferior_margin_0.01,primary_dual_pass_margin_0.01,standardized_dual_pass_margin_0.01,status
hgb|history_available|budget=01,hgb,history_available,1,True,H_B,hgb::H_B,hgb::H_B,H_B,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}",True,1,1,0.656149609502737,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}","[""H"", ""B""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,-0.013755914853956108,0.006657092403424333,0.0068770265124518,0.004326613719500081,-0.0037543412207697857,0.002972902931316419,0.0168786001456381,0.004320896276908405,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=02,hgb,history_available,2,True,H_B_M,hgb::H_B_M,hgb::H_B_M,H_B_M,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}",True,2,2,0.6526472365345142,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}","[""H"", ""B"", ""M""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,-0.006609457817613795,0.006745782134476293,0.0140234835487941,0.011713976920085252,0.0033921158155725273,0.0037184874770621818,0.0240250571819805,0.013492569884593502,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=03,hgb,history_available,3,True,H_B_M_A,hgb::H_B_M_A,hgb::H_B_M_A,H_B_M_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,3,3,0.6499456254601639,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""B"", ""M"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.052913382350428306,0.010363299933325791,0.0735463237168362,0.08106300921504364,0.06291495598361463,0.010842566008116845,0.0835478973500226,0.09236640381848411,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=04,hgb,history_available,4,True,H_D,hgb::H_D,hgb::H_D,H_D,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,4,4,0.6440872421067338,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.008319848347565384,0.005072128031229963,0.0289527897139733,0.022097169510445106,0.018321421980751706,0.006096311994445124,0.0389543633471596,0.034880713808450106,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=05,hgb,history_available,5,True,H_D_M,hgb::H_D_M,hgb::H_D_M,H_D_M,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,5,5,0.6378678578039242,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.004191560485332646,0.005061325478460246,0.0248245018517406,0.017939538887546437,0.014193134118518969,0.006054399706427956,0.0348260754849269,0.0306385804263235,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=06,hgb,history_available,6,True,H_D_M_A,hgb::H_D_M_A,hgb::H_D_M_A,H_D_M_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,6,6,0.6353580028168152,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.041743460153655265,0.0063309311288446265,0.0623764015200632,0.058940043300830657,0.05174503378684159,0.008670973271093209,0.0723779751532495,0.0752978271735708,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=07,hgb,history_available,7,True,H_D_M_C_A,hgb::H_D_M_C_A,hgb::H_D_M_C_A,H_D_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,7,7,0.6332706689577972,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""C"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.03888291767082719,0.006213364880492952,0.0595158590372351,0.05576015794032228,0.04888449130401351,0.008483939118876157,0.0695174326704214,0.07192924751824721,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=08,hgb,history_available,8,True,H_D_B_M_C_A,hgb::H_D_B_M_C_A,hgb::H_D_B_M_C_A,H_D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,8,8,0.6314904390595096,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""B"", ""M"", ""C"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.031705962189744086,0.005563782497570095,0.052338903556152,0.04681875466608938,0.04170753582293041,0.008295566044380356,0.0623404771893383,0.06424061797653548,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=09,hgb,history_available,9,True,H_D_B_M_C_A,hgb::H_D_B_M_C_A,hgb::H_D_B_M_C_A,H_D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,8,8,0.6314904390595096,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""B"", ""M"", ""C"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.031705962189744086,0.005563782497570095,0.052338903556152,0.04681875466608938,0.04170753582293041,0.008295566044380356,0.0623404771893383,0.06424061797653548,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=10,hgb,history_available,10,True,H_D_B_M_C_A,hgb::H_D_B_M_C_A,hgb::H_D_B_M_C_A,H_D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,8,8,0.6314904390595096,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""B"", ""M"", ""C"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.031705962189744086,0.005563782497570095,0.052338903556152,0.04681875466608938,0.04170753582293041,0.008295566044380356,0.0623404771893383,0.06424061797653548,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=11,hgb,history_available,11,True,H_D_B_M_C_A,hgb::H_D_B_M_C_A,hgb::H_D_B_M_C_A,H_D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,8,8,0.6314904390595096,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""B"", ""M"", ""C"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.031705962189744086,0.005563782497570095,0.052338903556152,0.04681875466608938,0.04170753582293041,0.008295566044380356,0.0623404771893383,0.06424061797653548,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=12,hgb,history_available,12,True,H_D_B_M_C_A,hgb::H_D_B_M_C_A,hgb::H_D_B_M_C_A,H_D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,8,8,0.6314904390595096,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""B"", ""M"", ""C"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.031705962189744086,0.005563782497570095,0.052338903556152,0.04681875466608938,0.04170753582293041,0.008295566044380356,0.0623404771893383,0.06424061797653548,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=13,hgb,history_available,13,True,H_D_B_M_C_A,hgb::H_D_B_M_C_A,hgb::H_D_B_M_C_A,H_D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,8,8,0.6314904390595096,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""B"", ""M"", ""C"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.031705962189744086,0.005563782497570095,0.052338903556152,0.04681875466608938,0.04170753582293041,0.008295566044380356,0.0623404771893383,0.06424061797653548,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=14,hgb,history_available,14,True,H_D_B_M_C_A,hgb::H_D_B_M_C_A,hgb::H_D_B_M_C_A,H_D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,8,8,0.6314904390595096,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""B"", ""M"", ""C"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.031705962189744086,0.005563782497570095,0.052338903556152,0.04681875466608938,0.04170753582293041,0.008295566044380356,0.0623404771893383,0.06424061797653548,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=15,hgb,history_available,15,True,H_D_P,hgb::H_D_P,hgb::H_D_P,H_D_P,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,15,15,0.6284341422186445,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""P""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.011923174554020921,0.004382128091971109,0.0325561159204288,0.023826262513991628,0.021924748187207244,0.0065708729808689895,0.0425576895536152,0.03977308064658487,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=16,hgb,history_available,16,True,H_D_M_P,hgb::H_D_M_P,hgb::H_D_M_P,H_D_M_P,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,16,16,0.6263444622412933,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.006697533335013883,0.004441180362595394,0.0273304747014218,0.018761023811005223,0.016699106968200206,0.006505890107624572,0.0373320483346081,0.034370927732829085,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=17,hgb,history_available,17,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.03214923873273756,0.004537682829347297,0.0527821800991455,0.04447485695259989,0.042150812365923884,0.007760395438877564,0.0627837537323318,0.06323022117698977,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=18,hgb,history_available,18,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.03214923873273756,0.004537682829347297,0.0527821800991455,0.04447485695259989,0.042150812365923884,0.007760395438877564,0.0627837537323318,0.06323022117698977,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=19,hgb,history_available,19,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.03214923873273756,0.004537682829347297,0.0527821800991455,0.04447485695259989,0.042150812365923884,0.007760395438877564,0.0627837537323318,0.06323022117698977,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=20,hgb,history_available,20,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.03214923873273756,0.004537682829347297,0.0527821800991455,0.04447485695259989,0.042150812365923884,0.007760395438877564,0.0627837537323318,0.06323022117698977,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=21,hgb,history_available,21,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.03214923873273756,0.004537682829347297,0.0527821800991455,0.04447485695259989,0.042150812365923884,0.007760395438877564,0.0627837537323318,0.06323022117698977,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=22,hgb,history_available,22,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.03214923873273756,0.004537682829347297,0.0527821800991455,0.04447485695259989,0.042150812365923884,0.007760395438877564,0.0627837537323318,0.06323022117698977,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=23,hgb,history_available,23,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.03214923873273756,0.004537682829347297,0.0527821800991455,0.04447485695259989,0.042150812365923884,0.007760395438877564,0.0627837537323318,0.06323022117698977,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=24,hgb,history_available,24,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.03214923873273756,0.004537682829347297,0.0527821800991455,0.04447485695259989,0.042150812365923884,0.007760395438877564,0.0627837537323318,0.06323022117698977,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=25,hgb,history_available,25,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.03214923873273756,0.004537682829347297,0.0527821800991455,0.04447485695259989,0.042150812365923884,0.007760395438877564,0.0627837537323318,0.06323022117698977,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=26,hgb,history_available,26,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.03214923873273756,0.004537682829347297,0.0527821800991455,0.04447485695259989,0.042150812365923884,0.007760395438877564,0.0627837537323318,0.06323022117698977,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=27,hgb,history_available,27,True,H_D_M_P_A,hgb::H_D_M_P_A,hgb::H_D_M_P_A,H_D_M_P_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,17,17,0.6241806893132597,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""A""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.03214923873273756,0.004537682829347297,0.0527821800991455,0.04447485695259989,0.042150812365923884,0.007760395438877564,0.0627837537323318,0.06323022117698977,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=28,hgb,history_available,28,True,H_D_M_P_C_K,hgb::H_D_M_P_C_K,hgb::H_D_M_P_C_K,H_D_M_P_C_K,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,28,28,0.6221157681523305,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""C"", ""K""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,-0.010220548722622458,0.0034729840236041778,0.0104123926437855,-0.0007869508338992047,-0.0002189750894361353,0.006451912246232469,0.0204139662769718,0.017306226676716066,False,False,False,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=29,hgb,history_available,29,True,H_D_M_P_C_A_K,hgb::H_D_M_P_C_A_K,hgb::H_D_M_P_C_A_K,H_D_M_P_C_A_K,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,29,29,0.620817620210149,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""C"", ""A"", ""K""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.009842315620027575,0.0023194643228419266,0.0304752569864355,0.016142630735276234,0.019843889253213898,0.00711928875397107,0.0404768306196218,0.039181872642200286,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=30,hgb,history_available,30,True,H_D_M_P_C_A_K,hgb::H_D_M_P_C_A_K,hgb::H_D_M_P_C_A_K,H_D_M_P_C_A_K,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,29,29,0.620817620210149,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""C"", ""A"", ""K""]",whole,1520,P0,hgb::H_D_B_M_P_C_A_K,28,2.71628024333187,0.009842315620027575,0.0023194643228419266,0.0304752569864355,0.016142630735276234,0.019843889253213898,0.00711928875397107,0.0404768306196218,0.039181872642200286,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=00,hgb,history_available,0,True,H,hgb::H,hgb::H,H,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}",True,0,0,0.6620826133717034,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}","[""H""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,-0.029184866931170172,0.00928691023709365,-0.0008170339992599,-0.0035472567865599235,-1.921092013490444e-05,2.688627641626557e-05,0.0283486220117753,5.5011814380957844e-05,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=01,hgb,history_available,1,True,H_B,hgb::H_B,hgb::H_B,H_B,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}",True,1,1,0.656149609502737,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}","[""H"", ""B""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,-0.03534089536035734,0.009083792979335379,-0.006973062428447,-0.010264014342561446,-0.00617523934932207,0.0039900167978448075,0.0221925935825881,0.004839672232896964,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=02,hgb,history_available,2,True,H_B_M,hgb::H_B_M,hgb::H_B_M,H_B_M,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}",True,2,2,0.6526472365345142,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}","[""H"", ""B"", ""M""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,-0.028620165556805466,0.009286695889028763,-0.0002523326248952,-0.0029831471452886234,0.0005454904542298022,0.004958002135278904,0.02891332338614,0.01423263963466652,False,False,True,True,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=03,hgb,history_available,3,True,H_B_M_A,hgb::H_B_M_A,hgb::H_B_M_A,H_B_M_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,3,3,0.6499456254601639,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""B"", ""M"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.04954388063453441,0.014518371552420566,0.0779117135664446,0.08962355625246565,0.07870953664556968,0.014944146719124002,0.1070773695774799,0.11996461478753945,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=04,hgb,history_available,4,True,H_D,hgb::H_D,hgb::H_D,H_D,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,4,4,0.6440872421067338,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.0003998852095341565,0.006744982033376437,0.0287677181414444,0.019020202989005103,0.029565541220569425,0.008396550083967058,0.0579333741524796,0.05274520723614299,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=05,hgb,history_available,5,True,H_D_M,hgb::H_D_M,hgb::H_D_M,H_D_M,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,5,5,0.6378678578039242,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,-0.005388127564804779,0.0067983646148666995,0.0229797053671054,0.013379559121850581,0.02377752844623049,0.008349860193296381,0.0521453613781407,0.04682830151634108,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=06,hgb,history_available,6,True,H_D_M_A,hgb::H_D_M_A,hgb::H_D_M_A,H_D_M_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,6,6,0.6353580028168152,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.04597736178232237,0.008992236071774457,0.0743451947142326,0.07080148916708351,0.07514301779335764,0.011943395875923307,0.1035108507252679,0.10811416960299258,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=07,hgb,history_available,7,True,H_D_M_C_A,hgb::H_D_M_C_A,hgb::H_D_M_C_A,H_D_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,7,7,0.6332706689577972,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""C"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.04144446313603467,0.008747237847718838,0.0698122960679449,0.06559224405096867,0.07061011914706994,0.011572982525424904,0.0989779520789802,0.1025587012505279,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=08,hgb,history_available,8,True,H_D_B_M_C_A,hgb::H_D_B_M_C_A,hgb::H_D_B_M_C_A,H_D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,8,8,0.6314904390595096,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""B"", ""M"", ""C"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.029358507470656714,0.007911176645928204,0.0577263404025669,0.05119824291068898,0.05852416348169198,0.011289407901410238,0.0868919964136022,0.08968990441712034,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=09,hgb,history_available,9,True,H_D_B_M_C_A,hgb::H_D_B_M_C_A,hgb::H_D_B_M_C_A,H_D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,8,8,0.6314904390595096,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""B"", ""M"", ""C"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.029358507470656714,0.007911176645928204,0.0577263404025669,0.05119824291068898,0.05852416348169198,0.011289407901410238,0.0868919964136022,0.08968990441712034,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
hgb|history_available|budget=10,hgb,history_available,10,True,H_D_B_M_C_A,hgb::H_D_B_M_C_A,hgb::H_D_B_M_C_A,H_D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,8,8,0.6314904390595096,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""B"", ""M"", ""C"", ""A""]",disjoint,879,P0,hgb::H_D_B_M_P_C_A_K,28,2.7606178470648786,0.029358507470656714,0.007911176645928204,0.0577263404025669,0.05119824291068898,0.05852416348169198,0.011289407901410238,0.0868919964136022,0.08968990441712034,False,False,False,False,False,False,post-primary retrospective sensitivity; retain primary result; fixed fitted predictions
